farm_id,region,crop_type,soil_moisture,soil_ph,temperature,rainfall,humidity,sunlight_hours,irrigation_method,yield_kg,ndvi,ndwi,fertilizer_type,pesticide_used,crop_disease_status
223,South India,Maize,39.296705323744064,6.205087358479409,25.35529909281571,95.49043349307354,74.43983682007168,7.711988442663059,Sprinkler,351.9729842320929,0.6545455704862133,0.2701907412322168,Compost,Yes,Healthy
224,South India,Sugarcane,69.833532495495,7.5495366125424015,29.759186408591763,203.71205134393148,60.04243308960701,6.897112579342672,Flood,458.0480148671255,0.8696989244838591,0.4887246287712995,NPK,Yes,Diseased
225,East India,Rice,75.58887124516401,5.696081413409512,29.095567361372304,202.65479914426777,84.700383879371,8.86414758758568,Flood,440.6992609567246,0.8604719561570844,0.4533427632211976,Organic,No,Diseased
226,West India,Sugarcane,61.07762002063527,6.633686622895041,32.803579336295485,214.27279223197803,67.63714677385786,8.037798259004129,Flood,461.8108659062769,0.8784463083177881,0.5281064362583957,NPK,Yes,Diseased
227,South India,Wheat,52.88925050710401,6.908805049673663,22.576268312017184,119.82359694505084,75.7329136821831,7.520533114437867,Drip,363.6573450853999,0.7367549311369997,0.3082098369312678,NPK,Yes,Healthy
228,South India,Maize,33.84489977382787,7.209702730200101,24.56656123140329,87.16903373146032,69.8392048690783,9.156045379064718,Sprinkler,372.0122438974363,0.7024780894481676,0.2510621354779383,Compost,Yes,Healthy
229,Central India,Wheat,40.00210327865169,7.664970705717951,22.629897973770746,127.545410820113,66.51388104396638,8.442826086775602,Drip,376.642647198911,0.7344005576456515,0.2997193920905972,NPK,Yes,Healthy
230,North India,Sugarcane,67.69487323046769,5.984104186571042,31.0289189923579,205.1748761579349,52.98823091791485,6.834226114980346,Flood,446.1298974473952,0.8665343815257804,0.4831244972435772,NPK,Yes,Diseased
231,South India,Sugarcane,72.10940817508929,5.833351217500766,31.646940986389847,211.1378647008208,74.83676041350188,6.967741640711665,Flood,433.4792781586549,0.8621638803741339,0.5132297804639968,NPK,Yes,Diseased
232,West India,Sugarcane,69.9637987633471,6.262740684908453,32.170964257589304,220.7272051037244,66.34970420337496,8.38330458127162,Flood,449.0021217666437,0.8850024770223294,0.4848721531777075,NPK,Yes,Diseased
233,North India,Rice,79.33343252926753,7.35658181982131,30.875380599584485,201.6604241599033,52.60710929063879,9.322924129439372,Flood,427.233574902249,0.8365538048152338,0.4725796364592197,Organic,No,Diseased
234,Central India,Cotton,25.79456651052477,6.624186014055797,27.90543867229336,48.21076069726367,63.03195181889101,6.87559049950998,Manual,282.4374351099735,0.5911092373497947,0.1775106708897185,Urea,Occasional,Healthy
235,South India,Wheat,,7.090039524892827,21.44722303312521,122.46220418378378,64.23727467698956,9.206900431568142,Drip,357.0553597277953,0.8093691375755343,0.2795923777918194,NPK,Yes,Diseased
236,Central India,Sugarcane,69.97955280229925,7.535804075323758,32.35735421768376,225.63590843516087,54.28969827018126,8.674909810167607,Flood,448.5782636063121,0.9010130786454636,0.4743066201075357,NPK,Yes,Diseased
237,South India,Rice,68.85969087831825,5.947706334524806,29.55310982807401,193.4898599370974,70.9061639976986,8.027364880916748,Flood,435.170965500968,0.8500903745136,0.4206234134588258,Organic,No,Diseased
238,Central India,Sugarcane,73.25976204594019,6.140681716661028,32.282926529671336,213.28762597623572,79.45731805058615,8.268563948904243,Flood,441.9981355104305,0.9057934694243234,0.4758315499978575,NPK,Yes,Healthy
239,South India,Sugarcane,69.38047895119027,6.342751294607452,32.13410265981668,220.64996673883996,74.56647554766612,9.515556354691851,Flood,462.0671281391748,0.8462702677323511,0.5095858604409457,NPK,Yes,Diseased
240,South India,Maize,40.32562819519189,5.882299977593504,24.44811176477914,90.2162408984951,53.704441459003306,9.504006241820363,Sprinkler,345.9522925704796,0.6819891213565973,0.2621147637388332,Compost,Yes,Healthy
241,Central India,Wheat,41.45932386988178,6.488651397909503,21.69857418478077,118.6247374551604,60.38870834174397,10.994507657169368,Drip,379.2609716254775,0.745340273090971,0.3094431545917604,NPK,Yes,Healthy
242,South India,Cotton,25.877853918759488,6.433657754038922,28.20526811701231,45.42762198781507,52.74341202709783,6.960402500265023,Manual,253.3314636592733,0.6144719143605357,0.1582933232547225,Urea,Occasional,Healthy
243,North India,Cotton,22.737073079588345,5.883852492084994,28.17817007585062,55.97796691983189,88.14707731780537,7.70053619678137,Manual,283.95340015135474,0.5665523700368674,0.1641927649936802,Urea,Occasional,Healthy
244,East India,Cotton,23.628527195453557,6.524863844934654,29.296855421618904,57.81790299131308,65.86104950544711,8.962024419386376,Manual,280.6854414286112,0.6003243387106436,0.1719884469073218,Urea,Occasional,Healthy
245,North India,Sugarcane,67.05636067647738,6.139613102879106,31.55075665710238,211.71018056920232,59.53645870948289,6.709811928839681,Flood,462.6446596161141,0.8824348452658746,0.4917204749782911,NPK,Yes,Diseased
246,East India,Cotton,23.98635436614192,6.570758227334798,29.613421837625012,44.802587245818046,75.49947916417193,8.957623906088115,Manual,261.42864847591187,0.59451882689747,0.1227755806181167,Urea,Occasional,Healthy
247,Central India,Wheat,48.42631874517341,6.406185505062139,24.00976670561358,114.64045286384447,55.9403395343689,8.820244368589028,Drip,365.3646889999083,0.7749059739005125,0.3087059735496424,NPK,Yes,Healthy
248,East India,Maize,38.2513823395979,5.890502524972772,25.51924522306418,103.87959426433748,80.94152167774082,6.932556232904632,Sprinkler,351.269602381352,0.687606241397033,0.29424293444859,Compost,Yes,Healthy
249,North India,Cotton,23.966333605198987,6.646311185869618,29.29734527787406,59.02804194958577,82.72192268306695,9.176497093074149,Manual,272.1495736671992,0.5943735799858471,0.1681678748884739,Urea,Occasional,Healthy
250,East India,Wheat,41.591212838993314,6.840498563180121,20.57821686222404,127.4472680538129,85.78523574734024,10.937156562308934,Drip,377.8406745585991,0.7342828708374696,0.3304941100825214,NPK,Yes,Healthy
251,South India,Rice,75.24606974687629,7.381758012533377,29.874449189680902,176.2551397380685,67.30417261219347,10.134181404676209,Flood,431.18718666871206,0.7973040042391393,0.4652207706582268,Organic,No,Diseased
252,North India,Sugarcane,67.92852432070681,5.658797436324003,32.03162193931166,210.8649685705427,68.27721284239703,9.788211854799478,Flood,454.9818153847657,0.8868040433507837,0.5055226578897793,NPK,Yes,Diseased
253,North India,Cotton,30.54450034349267,5.958181356988582,28.957713799240214,46.87533184067813,89.34980616141158,6.51946820700972,Manual,274.7229567718112,0.6143670602387038,0.1542151478911279,Urea,Occasional,Healthy
254,West India,Wheat,49.56814315908631,7.324516453515589,23.685930148131543,119.35576688749664,58.95155331855892,10.097098586092292,Drip,373.7506419364824,0.7606835454784486,0.356348960963652,NPK,Yes,Healthy
255,East India,Maize,38.030582548344775,5.798918640181424,25.48408512332832,89.66265112984189,68.61667302048549,7.98014145721324,Sprinkler,360.10817849162675,0.6579735746323965,0.2733757505927931,Compost,Yes,Healthy
256,North India,Maize,32.23489078132031,6.786047331103455,24.23195561052885,88.8574038360447,60.938066299289936,6.941103871006576,Sprinkler,368.9816327175371,0.6714252626731126,0.2797806824147099,Compost,Yes,Healthy
257,Central India,Maize,44.94885923470546,6.103143240356719,25.222594837251407,92.49745198328408,63.32687292976103,9.85003389605544,Sprinkler,332.679101032354,0.6653402341816934,0.2625789137987477,Compost,Yes,Healthy
258,North India,Maize,36.149797649385405,7.646189871044518,26.396584993882684,97.82851056014216,72.96560135248058,8.247209490250533,Sprinkler,346.9261257579611,0.6567678068054685,0.3034780134727821,Compost,Yes,Healthy
259,West India,Rice,71.97848330667642,5.921281088899523,30.39807739781924,188.43099827626625,76.32804743114887,7.548312309394545,Flood,429.3705885331704,0.847754958635275,0.4766522463167335,Organic,No,Diseased
260,South India,Rice,77.9349078868258,6.361938836270087,30.44812210410069,177.41549468500384,71.15845597199154,7.828598754723527,Flood,418.5763557359126,0.8324532948854038,0.493350244945434,Organic,No,Diseased
261,West India,Maize,38.134941457431786,5.565899955326285,23.88728648135483,99.42324923858207,64.34470332341128,9.499060531958053,Sprinkler,363.6832491862601,0.6644702837642686,0.2686089861140057,Compost,Yes,Healthy
262,Central India,Cotton,26.1131608276869,6.413489016484731,28.061905184173053,41.89344738503259,61.216079463374086,10.243300584840773,Manual,275.6092021517823,0.6041981970063566,0.1362549365637306,Urea,Occasional,Healthy
263,South India,Wheat,46.082138641498965,5.8686367205450525,23.68482098081677,121.73575368281688,76.40161579609449,8.543850493133753,Drip,393.5945130395542,0.7517922946271479,0.3275243372930569,NPK,Yes,Diseased
264,South India,Cotton,25.92990649870088,7.423335672789157,29.442600142128345,29.051309063961728,80.10607296548406,10.704262013846307,Manual,277.7159470123252,0.6006582296631412,0.1651504703173577,Urea,Occasional,Healthy
265,North India,Cotton,20.84751975811468,7.65958704208704,27.762294545828688,54.88548917986328,68.71017761758107,8.68325842331647,Manual,275.3193276753743,0.586830411964385,0.160027390031582,Urea,Occasional,Healthy
266,East India,Wheat,43.48646166552342,7.213341039938095,22.420844154464117,123.75037668009188,83.26449431674102,7.354904117056165,Drip,367.737535216008,0.7806896957754073,0.297773950312186,NPK,Yes,Healthy
267,Central India,Sugarcane,69.54591885193184,5.865466479879451,31.921495435126,210.86415305296524,76.61182103020633,9.59275138826515,Flood,455.2003069629757,0.8875287326620519,0.4874305308055697,NPK,Yes,Diseased
268,South India,Cotton,27.063562687460674,6.372374919432956,29.42745007691314,62.38770035656654,54.417438140982114,7.118404319200191,Manual,265.6532728387008,0.6156009320414456,0.1363768949814548,Urea,Occasional,Healthy
269,Central India,Sugarcane,64.65806139737998,5.8818761993890325,31.65139532730061,205.46396796767092,66.898157460901,8.727189116667937,Flood,463.0882413934538,0.8762795648133265,0.4978756176083003,NPK,Yes,Diseased
270,South India,Rice,73.49578842175288,7.097539014220073,30.67887640446376,174.4168279919787,64.28184153297266,9.798820512945792,Flood,431.5487261376472,0.8759362721620834,0.483042811724559,Organic,No,Diseased
271,North India,Rice,77.10611485268447,5.939699269466671,30.152584482418646,162.70649210759095,61.75895218005265,6.705125076952748,Flood,414.80751020108175,0.8439563006708297,0.4430983442646223,Organic,No,Diseased
272,East India,Sugarcane,65.58494589204194,6.994256658536085,31.53538640426913,221.36793963420584,88.6343865578831,10.015836181315036,Flood,454.027627400574,0.8620707278510842,0.4705241921121014,NPK,Yes,Diseased
273,Central India,Maize,43.42186995826395,5.655575354762664,25.285954839703862,104.74245024537896,61.21317311681416,7.445770520044551,Sprinkler,346.38178131507567,0.6621187395801776,0.2656265383337324,Compost,Yes,Healthy
274,South India,Wheat,51.89500469159095,7.664456051001183,22.35640435753316,110.26783972907586,72.27718266117587,10.853346072260438,Drip,397.1506038715628,0.7770949787311472,0.3168923921753816,NPK,Yes,Healthy
275,South India,Cotton,26.30375070236915,6.804381577403862,28.108115370929205,37.548671090172114,57.86136501417431,10.04802542083379,Manual,262.9468773299167,0.6010401218446687,0.1470141695104602,Urea,Occasional,Healthy
276,East India,Maize,38.68828355141794,6.67810836460805,25.820827044861016,93.44585057861887,83.56861199160913,9.76070768837713,Sprinkler,345.5839203409042,0.7085793727752319,0.2628907382297311,Compost,Yes,Healthy
277,West India,Wheat,43.49881704178209,6.768871498251908,20.99884465163556,115.43776827249104,60.92082693529901,8.363000395823532,Drip,376.5144308387819,0.7429315850919025,0.320773092614018,NPK,Yes,Healthy
278,West India,Maize,36.95681627557358,5.654124953926689,24.40336598973024,110.08206180074036,59.84697487606463,8.590303970999816,Sprinkler,356.1405850972528,0.6782486913678027,0.2771869048105507,Compost,Yes,Healthy
279,East India,Rice,67.72593034557867,7.678678178165723,30.260765475228595,205.3980022600869,56.276965383372506,10.97358572560703,Flood,433.3993258134921,0.8749802838157569,0.4223790927671506,Organic,No,Diseased
280,East India,Sugarcane,70.18169849880167,5.758871574896256,32.79645314309109,231.06103088745945,75.2772674219426,10.695479267900078,Flood,439.6168365503306,0.8890958231561669,0.5044350320001229,NPK,Yes,Diseased
281,West India,Maize,43.09635704808957,7.139701943737943,26.366527102120763,91.61492956569244,60.024573073318,8.415877947646305,Sprinkler,349.8183239457763,0.6818689696213035,0.2927402027774679,Compost,Yes,Healthy
282,South India,Cotton,24.061326623791192,6.537970932665921,29.242922948258425,50.18357542669277,50.3331301292737,6.3968987412144855,Manual,276.6170174683423,0.6125660435251746,0.1797627237609009,Urea,Occasional,Healthy
283,Central India,Cotton,29.72066622535993,7.1013687590739245,28.12458332395122,49.30515987902968,57.00241407422484,8.434302100436446,Manual,266.18587753657687,0.585992641149472,0.1483080211738587,Urea,Occasional,Healthy
284,North India,Rice,71.26796976309565,7.671685855452651,29.72026063391249,179.30056802880569,54.620352553896566,9.714559902253496,Flood,413.2093226785595,0.8222904554834303,0.4858362450742428,Organic,No,Diseased
285,East India,Sugarcane,66.68220622714966,7.393790992153552,32.00126008312344,225.0007815877648,59.81640999097608,9.07087740686021,Flood,471.3630778837551,0.8850088888898839,0.5125444660441998,NPK,Yes,Diseased
286,South India,Cotton,21.969994395319784,6.121551645463447,28.6019436038866,56.97560140613166,53.973699333508456,6.749686695326056,Manual,284.0623227727864,0.5693706618416986,0.1382774357286159,Urea,Occasional,Healthy
287,North India,Sugarcane,69.20290171895932,6.765521082775999,29.824077979321327,215.02403176161465,78.35730131386273,7.749312016944135,Flood,456.9245558410688,0.9040127596952856,0.5079271931710051,NPK,Yes,Diseased
288,Central India,Wheat,43.24245418458897,6.649831860697742,24.184582471184928,133.14156290276782,60.13921328332111,9.258947189149156,Drip,376.9737880213655,0.7671209854977536,0.3325612408021091,NPK,Yes,Healthy
289,North India,Cotton,22.624722938278435,6.726627266983613,29.335576854006312,26.239655195910085,69.37258380235724,10.199687970096964,Manual,283.7857487661111,0.5762255269939346,0.1279097244235968,Urea,Occasional,Healthy
290,Central India,Wheat,42.40957875470436,6.79175042226192,22.815274738707213,114.8561188542877,60.81167583031953,8.465304841999595,Drip,383.9704037546063,0.7272504118630388,0.3253353963549329,NPK,Yes,Healthy
291,Central India,Rice,72.2080054924289,7.466253074042997,30.549938911826576,157.87322977357076,59.63444309100304,7.793423248946871,Flood,433.562823840277,0.8482173830073423,0.4336920434399061,Organic,No,Diseased
292,North India,Rice,71.82249562133791,7.18949303645182,29.01106908478801,187.2613502149228,84.01105710474383,8.315812302753974,Flood,430.0926783825431,0.8179608670760958,0.4754970442663264,Organic,No,Diseased
293,South India,Sugarcane,66.18742175436255,7.291476408351374,32.06662784375047,209.66970126447563,88.5140188527173,9.597516836570437,Flood,444.8925530534141,0.8675163603958272,0.526556967589551,NPK,Yes,Diseased
294,North India,Wheat,44.18266128448749,7.246986829146336,22.785315501909967,121.45783915704904,72.94794403087595,10.69630409907755,Drip,370.9522481909157,0.7683320205790071,0.2965093696242241,NPK,Yes,Healthy
295,West India,Rice,75.05117265855687,6.696640568226573,30.04317636380741,172.6815227339205,71.24925535428372,7.795546036668338,Flood,423.8198208895464,0.8558947387490478,0.429705848646168,Organic,No,Diseased
296,West India,Wheat,52.25779807570627,7.138372439242627,22.892196345162716,124.43793669250124,84.59300446114611,7.597486430775215,Drip,368.53442554247033,0.7694057156345414,0.3191721888627662,NPK,Yes,Healthy
297,North India,Wheat,42.84288466905337,7.209533246727099,22.685657884006808,130.24569960605712,72.2028309515627,10.845526809060091,Drip,388.9885752983111,0.7672912216622652,0.2953778885881616,NPK,Yes,Healthy
298,Central India,Cotton,27.584511437730264,7.313028417514363,28.112130721015596,45.20510683155749,52.73717747226896,9.713747829133595,Manual,270.98354436558446,0.5938391032971174,0.1483175505438225,Urea,Occasional,Healthy
299,East India,Maize,41.125501102521824,5.758981615527985,24.7285930700542,85.94793807743854,71.36087743029329,9.83045148723622,Sprinkler,365.126297658956,0.707480029116601,0.3065165451398243,Compost,Yes,Healthy
300,South India,Wheat,44.279020199947965,5.953879146822445,23.18259371779907,122.19907241256892,63.97274821812086,7.800146835681979,Drip,373.121766256246,0.738710795480107,0.3364160889087702,NPK,Yes,Healthy
301,Central India,Cotton,26.68352274419369,7.486910893812807,29.40580814694746,57.403826207125135,51.822177463925456,9.571595127893753,Manual,283.74200869804514,0.6164847970264131,0.1310660211089623,Urea,Occasional,Healthy
302,North India,Cotton,24.875827156909946,7.112421619988651,28.84073103754167,44.25227299101584,65.80866404113615,6.950057337912535,Manual,279.5313989117128,0.602940533780986,0.1263871538933653,Urea,Occasional,Healthy
303,South India,Wheat,40.00188246074494,7.655747103924519,22.565364814101116,123.89071253664912,76.16221366546871,9.547463655951685,Drip,378.8860070779369,0.6972612780604807,0.288063433833259,NPK,Yes,Healthy
304,North India,Maize,36.22053659403134,6.5451153755291855,24.333443879212656,90.4933909324156,87.19202185747085,7.005601514971242,Sprinkler,357.1575213429469,0.6635876282134214,0.2946464876438405,Compost,Yes,Healthy
305,West India,Maize,36.44163228041852,6.565867573307313,26.35238196852859,91.7643043347189,64.34113398194074,7.976084448459446,Sprinkler,342.2899186327667,0.7162539406001766,0.3119971036335009,Compost,Yes,Healthy
306,South India,Wheat,37.96620836775967,6.9215840717774055,21.86201020327461,110.47158774833034,55.75163046631262,6.516963107172911,Drip,372.141145125936,0.7448036374697885,0.3281529257594502,NPK,Yes,Healthy
307,North India,Maize,37.54250289594982,5.529329747457097,24.342244573130667,91.8977379802701,86.93901040692049,7.643214860567779,Sprinkler,356.1629040198655,0.689680885292266,0.2858537390819859,Compost,Yes,Healthy
308,South India,Sugarcane,71.78142930766771,7.45098632380374,31.048589734290573,209.4787215044716,57.72547693837662,7.241056136488858,Flood,442.1173232816696,0.8846603854541889,0.5084803850063814,NPK,Yes,Diseased
309,West India,Rice,75.78782624657295,6.479402401074657,31.029685314555863,170.21010981933452,53.76976178276311,9.051859412395904,Flood,434.5662621929754,0.8617190589571395,0.4704953834058912,Organic,No,Diseased
310,East India,Cotton,27.965008438987645,7.733177011488845,29.957323138068578,37.59532713557569,57.84180400479481,6.566352057509699,Manual,282.62999477623265,0.6020920960785633,0.1532272567511398,Urea,Occasional,Healthy
311,East India,Cotton,19.501571752019395,7.0544798946603935,28.378382049730423,57.72162309324288,52.15630425107848,9.221170803095571,Manual,276.14487412184303,0.5711650909111732,0.1245280876227288,Urea,Occasional,Healthy
312,North India,Cotton,25.766423659593062,7.387975102725267,27.946790543019173,64.36455600714986,54.844265380959605,7.806820263830124,Manual,266.7117902393917,0.5979015525001217,0.1751393261533039,Urea,Occasional,Healthy
313,Central India,Wheat,40.92562818600591,6.958195124147797,21.67625022992083,115.3036696314778,53.6233178846176,10.770959085511445,Drip,369.96241235594994,0.7618143637155181,0.3163600736875988,NPK,Yes,Healthy
314,Central India,Cotton,23.59688942056137,7.113923767933605,28.59243303514328,41.66355319831976,80.84776707080061,8.873860840226445,Manual,280.3053491742263,0.5911801589360369,0.1390083822120603,Urea,Occasional,Healthy
315,Central India,Maize,39.585526220809605,7.539512145945665,25.55750088614499,83.63183961494725,79.10916967520812,9.903146078600567,Sprinkler,355.7799471755041,0.6731577878632996,0.2574740272475248,Compost,Yes,Healthy
316,North India,Cotton,26.331781315315595,7.528796721452425,28.43291667557932,50.0865244168891,53.911729057126905,10.207183459680452,Manual,274.0244171446701,0.5963491541466303,0.1551255644053167,Urea,Occasional,Healthy
317,South India,Wheat,48.41784550443895,7.453593504387108,21.267385784649424,122.81078438500369,58.14583996827868,9.94260898423953,Drip,394.1070238980337,0.7263980208631927,0.3192790606976789,NPK,Yes,Healthy
318,North India,Rice,73.11689358284963,7.037394516627513,29.44312310207631,176.6716170655833,85.8116080367321,10.064270422013426,Flood,424.50564896983707,0.8107314010875081,0.4315435688100296,Organic,No,Diseased
319,East India,Rice,68.73273895926287,6.289793477503176,30.585206755797376,177.7315229676047,67.08959789316245,9.764126474393292,Flood,419.64288226591214,0.8450982187992754,0.4745556191762284,Organic,No,Diseased
320,Central India,Wheat,46.12538929549085,7.676594341311043,24.111412838968565,138.4288227338494,85.13696887514388,7.044678154366133,Drip,373.0039324371986,0.7534304574129964,0.3126311818147053,NPK,Yes,Healthy
321,Central India,Maize,40.382022183141046,7.606843401693934,25.67880461695778,79.8496744308462,80.72718332962747,8.74978213720983,Sprinkler,362.3641185217533,0.6842884573274286,0.2990708688397322,Compost,Yes,Healthy
322,Central India,Rice,70.55276413890365,5.878811640649964,30.527753213935288,178.27456228240803,52.84413138133843,9.39898335423942,Flood,432.93328794235305,0.8208095829310658,0.4583709753546138,Organic,No,Diseased
323,South India,Cotton,22.62418639690189,6.138274127583302,28.157467874388587,30.65954289320392,65.64138942402934,6.9080254318039644,Manual,277.77171306138223,0.5658806208581741,0.15488085808426,Urea,Occasional,Healthy
324,East India,Rice,71.15868123101453,6.27954675687089,30.12099504390392,175.9981833394964,88.8417184433238,9.158085686906084,Flood,416.099465041404,0.857020681984966,0.4389049776382064,Organic,No,Diseased
325,West India,Maize,36.63120361265696,6.861030978247919,24.638132116148352,90.30504628121196,67.57037702970646,10.152227817538575,Sprinkler,357.0834872231818,0.6936622067712626,0.2911568012470863,Compost,Yes,Healthy
326,South India,Wheat,47.25407424643447,7.085642250251446,20.988942172682854,117.45865260143869,59.60747781128496,8.024775578757305,Drip,375.06701650319394,0.7651626609883672,0.3116962879748202,NPK,Yes,Healthy
327,South India,Cotton,27.383215281336103,6.694666564751142,29.533987845458725,47.60103725324405,72.2268151293325,9.332338568961193,Manual,284.13581317957846,0.5957600222610054,0.1090922768851418,Urea,Occasional,Healthy
328,East India,Maize,41.41119335309666,7.471687015632818,24.08851145206442,105.20369012091408,70.0514134652212,8.03910531189886,Sprinkler,355.9147746026568,0.6943554391338681,0.2786959662719339,Compost,Yes,Healthy
329,West India,Sugarcane,66.82974448957759,6.412929988251882,30.33301702853197,218.23947959979543,83.40279668156484,10.337401045014095,Flood,457.2412968793906,0.88693927018468,0.470525787335767,NPK,Yes,Diseased
330,North India,Wheat,37.22908803022813,6.998042877565093,23.282198821208244,113.83614758582112,56.99135006797137,7.860472446104445,Drip,378.87577744769015,0.787262497069824,0.281552941958848,NPK,Yes,Healthy
331,South India,Wheat,43.7663630328878,6.435813002492637,23.538248585189127,124.66742027006056,56.735796993790906,8.049123823314128,Drip,378.6539657640512,0.7305320947991008,0.2928417623624329,NPK,Yes,Healthy
332,South India,Cotton,23.344375207539613,6.605219588630726,29.361227890946903,55.29124749473184,50.86335570130437,9.896505096565733,Manual,264.846122344441,0.584623993076726,0.1670533618948721,Urea,Occasional,Healthy
333,North India,Sugarcane,68.47480865556808,7.352407251722014,30.181847496169155,219.9040300505573,69.56543289636164,7.134331488517884,Flood,458.6835473940533,0.9136827997919788,0.5106799064055,NPK,Yes,Diseased
334,Central India,Maize,43.32638076872526,7.502791542312752,26.21051098190732,94.30570008656632,80.10711228165988,8.899713384946619,Sprinkler,338.3733060400284,0.6895425360214397,0.3262657567250548,Compost,Yes,Healthy
335,Central India,Rice,76.97592352300211,6.278287367770301,29.99667933744033,170.13434914514855,57.887487775648616,7.846642370931464,Flood,401.870813805928,0.8269939903847957,0.4826493524367738,Organic,No,Diseased
336,West India,Wheat,42.88559340502993,7.115248267459441,22.82840919795656,127.50123027778456,63.78319365572254,9.815549239204396,Drip,377.3279318902146,0.720191898522934,0.2722467532081862,NPK,Yes,Healthy
337,East India,Sugarcane,72.80292033148564,6.302655087656593,30.677049501231497,210.76193336087283,62.79530005749726,7.469322911167944,Flood,449.4420236041536,0.8910622416724158,0.4957310887279113,NPK,Yes,Diseased
338,Central India,Rice,70.79948419339534,7.242959241483587,29.417754625615316,180.1036044109318,60.45133393718383,6.780144343297944,Flood,422.2623226769379,0.8706886537377652,0.4897914959832719,Organic,No,Diseased
339,North India,Cotton,25.96741783808443,6.198191909772556,28.61019964580175,47.75588774561602,73.57322334186479,6.580333325700941,Manual,278.9903782374901,0.5650144786839676,0.1566293665868889,Urea,Occasional,Healthy
340,East India,Wheat,38.653863072184,7.307285874853041,23.17391650428056,119.4183799171196,82.8648109037446,7.696966358331348,Drip,369.8760337864347,0.7696419485656042,0.3328807122559667,NPK,Yes,Healthy
341,East India,Sugarcane,63.03017197398675,7.379333644909185,30.03190727977533,221.3355519921108,87.6432417885678,7.569477179258701,Flood,445.02300750233695,0.8617911634943778,0.490747137030205,NPK,Yes,Diseased
342,East India,Wheat,,6.4555465617841925,21.93587111207752,117.06752768365496,76.4067256898683,7.333377001364249,Drip,370.814127706394,0.7640580999254516,0.3505267652590237,NPK,Yes,Healthy
343,Central India,Maize,46.45693301676783,6.656114398428474,25.742302085405683,111.40191169095009,75.79059816420165,10.387185008621568,Sprinkler,342.42652996027743,0.719032705481885,0.2722639631232885,Compost,Yes,Healthy
344,North India,Sugarcane,68.02422205361643,6.096064286234636,31.48668775573684,213.81121754276344,72.47956543796079,10.502005111479132,Flood,449.860160170113,0.9189477925253008,0.522918568885178,NPK,Yes,Diseased
345,East India,Cotton,20.391986348218797,7.210701837584975,28.5931396487981,53.35065877154756,74.86111365805236,9.150959851271864,Manual,291.7931138714201,0.6015964918925047,0.1903173856839063,Urea,Occasional,Healthy
346,South India,Rice,70.92292934551644,6.785430079625681,31.302207773134864,190.0028165528988,76.89579041895269,9.604475067699092,Flood,403.2536699558903,0.860549580894409,0.4530052489324112,Organic,No,Diseased
347,South India,Cotton,22.38913770053755,6.664008709499821,28.426501808004712,42.69256780204365,74.8685907956307,10.21146636170234,Manual,288.84485200940605,0.5535316631473458,0.1553468349108936,Urea,Occasional,Healthy
348,South India,Maize,35.87816094528914,7.3848835716243695,25.91917521324557,96.65581335546148,70.76426858631434,8.68967168225268,Sprinkler,351.0835159687441,0.717056868441311,0.3003224969806274,Compost,Yes,Healthy
349,West India,Maize,37.40054522933524,6.36546314437119,25.245986906603665,99.243173865144,51.1675687222453,6.652485047093344,Sprinkler,356.86352900703594,0.6717512436608452,0.270880799569945,Compost,Yes,Healthy
350,West India,Rice,72.86794895068297,7.541580033431652,29.639161561752875,196.86280935348205,83.93525259341575,7.644527299472843,Flood,424.7037962753709,0.8551501667973176,0.4513012888104035,Organic,No,Diseased
351,East India,Cotton,24.72565859008876,7.568529958997579,29.587606347324517,69.83851084769528,70.93225828578326,10.162837869751538,Manual,269.95173609326235,0.6329151002970809,0.167677866099074,Urea,Occasional,Healthy
352,North India,Cotton,25.620789264519367,5.783052908189265,27.340561127733206,58.11614339370976,65.06681165768138,7.020123767865943,Manual,282.19421667890344,0.6008375413798063,0.1451480058809043,Urea,Occasional,Healthy
353,East India,Wheat,41.39210790357586,7.550766124025501,23.326304073674905,116.06023102875716,79.28045461966025,10.761212731052968,Drip,379.37377280084456,0.714305272533711,0.3042439797116674,NPK,Yes,Healthy
354,North India,Maize,33.03133034431954,6.081541213460485,25.18414047171922,90.17245285889192,67.01532439547628,9.523889906519852,Sprinkler,343.90215485393645,0.672844424767357,0.2537909630737986,Compost,Yes,Diseased
355,Central India,Maize,35.69974541556049,5.773218418386947,25.481439590533142,76.28120002695539,67.6961148928911,7.76311753582679,Sprinkler,342.729532207707,0.6965128178059756,0.2593031393442838,Compost,Yes,Healthy
356,South India,Wheat,45.95488429587166,6.280520453703868,21.3335351919904,115.11678767560797,70.12444160681301,6.7828885598384,Drip,383.2327186596004,0.7509760227271545,0.3293134899480668,NPK,Yes,Healthy
357,North India,Cotton,25.296360286615634,6.8596199786637815,30.009224806472226,40.37444971243565,79.69238420705425,9.583883472349298,Manual,281.7690648678174,0.6128387822135142,0.1361279686926663,Urea,Occasional,Healthy
358,North India,Maize,36.391656624131976,5.958309399110682,24.850533245799653,116.84514893810488,68.57334308966965,9.837325287575696,Sprinkler,369.5115859182874,0.680724039776257,0.2654165495325737,Compost,Yes,Healthy
359,East India,Wheat,46.29350843629867,6.620730039480828,23.86197843091927,107.71658597598612,77.95020080647242,7.009593150821442,Drip,384.1280855223611,0.7368268018070662,0.3437170841949279,NPK,Yes,Healthy
